go	go	"Do you go there?
Yes I "	go there.	7.924591955088545e-06	2.4886442133720266e-06	6.491438398370519e-06	2.675527184692328e-06	2.611359377624467e-06	2.5403587642358616e-06	1.2732865570797003e-06	1.308095079366467e-06	1.523294486105442e-06	9.864155572358868e-07	1.1548293059604475e-06	1.062801175066852e-06	1.3496251085598487e-06	1.105418618863041e-06	1.0907464229603647e-06	1.0099040537170367e-06	1.1514614470797824e-06	1.0290452792105498e-06	1.121916056945338e-06	1.1347058261890197e-06
go	goed	"Do you go there?
Yes I "	goed there.	7.20460302545689e-05	2.90831030724803e-05	5.393265746533871e-05	4.0754544897936285e-05	3.564982034731656e-05	2.359755126235541e-05	1.7554933947394602e-05	1.5987072401912883e-05	1.1961381460423581e-05	8.099497790681198e-06	1.1328515938657802e-05	7.237902536871843e-06	1.0633976671670098e-05	7.176130111474777e-06	5.330766271072207e-06	5.378774403652642e-06	5.196223810344236e-06	3.701678451761836e-06	3.994983671873342e-06	4.168265149928629e-06
go	goes	"Do you go there?
Yes I "	goes there.	4.800879105459899e-05	2.279847103636712e-05	2.6263849576935172e-05	2.3795608285581693e-05	2.4296252377098426e-05	3.3049407647922635e-05	2.2706706658937037e-05	2.6019564757007174e-05	1.8082550013787113e-05	1.550493652757723e-05	1.7245018170797266e-05	1.472366329835495e-05	2.0284080164856277e-05	2.0755494915647432e-05	2.0465355191845447e-05	1.9888613678631373e-05	1.9526147298165597e-05	2.4041597498580813e-05	2.194334774685558e-05	2.2574569811695255e-05
go	went	"Do you go there?
Yes I "	went there.	6.92997855367139e-05	3.09602364723105e-05	4.913112934445962e-05	4.5687698730034754e-05	4.399477256811224e-05	5.387034616433084e-05	2.2460328182205558e-05	3.087840013904497e-05	2.1111896785441786e-05	2.3577207684866153e-05	1.789026464393828e-05	1.8173979697166942e-05	2.5127228582277894e-05	2.5081490093725733e-05	1.7445503544877283e-05	1.667335345700849e-05	1.970817356777843e-05	1.684026028669905e-05	1.716127007966861e-05	1.7066548025468364e-05
go	wented	"Do you go there?
Yes I "	wented there.	5.745496673625894e-05	1.5704825273132883e-05	1.4119869774731342e-05	1.0789330190164037e-05	9.590695299266372e-06	1.3002530977246352e-05	8.109804184641689e-06	1.000589327304624e-05	7.940542673168238e-06	5.835018328070873e-06	6.678606951027177e-06	5.6422177294734865e-06	5.791667263110867e-06	4.916542820865288e-06	3.950079644710058e-06	3.780677388931508e-06	4.38707093053381e-06	3.961002221331e-06	3.5808304801321356e-06	3.6472440569923492e-06
eat	eat	"Do you eat this?
Yes I "	eat this.	9.170608245767653e-05	5.327590406523086e-05	4.469325358513743e-05	4.1088696889346465e-05	4.506891855271533e-05	2.090907764795702e-05	1.5077263014973141e-05	9.44890871323878e-06	1.1951409760513343e-05	6.827212473581312e-06	9.564807442075107e-06	8.05744912213413e-06	9.20794172998285e-06	9.079015399038326e-06	7.358763468801044e-06	8.092895768641029e-06	8.989484740595799e-06	8.921894732338842e-06	7.753413228783756e-06	8.16451483842684e-06
eat	eated	"Do you eat this?
Yes I "	eated this.	0.0001243089500349015	4.40257899754215e-05	2.9018900022492744e-05	1.645289739826694e-05	1.5909528883639723e-05	6.869682238175301e-06	6.999370270932559e-06	5.012191195419291e-06	4.539127530733822e-06	3.8284692891465966e-06	4.848332991969073e-06	3.3868191167130135e-06	4.7026783249748405e-06	3.7034233173471875e-06	3.5264893085695803e-06	3.649118980320054e-06	3.713470960065024e-06	4.150927452428732e-06	3.527579337969655e-06	3.8829698496556375e-06
eat	eats	"Do you eat this?
Yes I "	eats this.	7.468545663869008e-05	2.4227087124018e-05	1.5649218767066486e-05	1.5440338756889105e-05	1.308367518504383e-05	7.627911145391408e-06	4.718667241832009e-06	4.865268238063436e-06	4.5528713599196635e-06	3.7939178127999185e-06	4.55250028608134e-06	3.6546209685184294e-06	5.008295829611598e-06	4.983281996828737e-06	3.8443104131147265e-06	3.6366120639286237e-06	3.923301392205758e-06	4.77821595268324e-06	3.910345185431652e-06	4.362648269307101e-06
eat	ate	"Do you eat this?
Yes I "	ate this.	5.412595783127472e-05	4.2732106521725655e-05	2.4276823751279153e-05	2.0060677343280986e-05	1.246787633135682e-05	7.354671197390417e-06	3.7468078062374843e-06	2.4900584776332835e-06	2.1117980395501945e-06	1.296268351325125e-06	2.271529638164793e-06	1.7906365883391118e-06	1.4271543022914557e-06	2.4548485271225218e-06	1.5546568192803534e-06	1.2743646493618144e-06	1.568300149301649e-06	1.8614356349644368e-06	1.845886004048225e-06	1.9007153468919569e-06
eat	ated	"Do you eat this?
Yes I "	ated this.	2.9774253562209196e-05	1.3106789083394688e-05	7.148090389819117e-06	5.385847089200979e-06	4.327610895416001e-06	2.589336190794711e-06	2.1356197521527065e-06	1.5479183730349177e-06	1.0846251825569198e-06	9.129291242970794e-07	1.2381361784719047e-06	6.065587854209298e-07	8.964973403635668e-07	8.140550562529825e-07	6.871017603771179e-07	6.161581609376299e-07	6.200392022037704e-07	7.022143790891278e-07	6.796317393309437e-07	7.345561812144297e-07
