go	go	"Do you go there?
Yes I "	go there.	5.949072601652006e-06	1.5200914352438606e-06	2.5842733085331324e-06	1.2884752891295648e-06	1.0625361521003165e-06	9.681773131357356e-07	4.975204722275824e-07	5.321807729311938e-07	5.526878770941341e-07	3.825431171833316e-07	4.374690073897607e-07	3.8859800118492177e-07	4.716909716151463e-07	3.973039769770517e-07	3.850544900707576e-07	3.6177198807034e-07	4.076003383701732e-07	3.6710109589203443e-07	3.9691364150939995e-07	4.0136341050711616e-07
go	goed	"Do you go there?
Yes I "	goed there.	7.18427788039359e-05	2.7713782401406206e-05	3.8569408085701674e-05	2.937580453969228e-05	2.0722699446196202e-05	1.278675154026132e-05	1.0584538965000926e-05	9.275914256553127e-06	6.369505854308954e-06	5.4707779781892896e-06	5.954677893290257e-06	4.126290491512918e-06	5.100554403725255e-06	3.7203190193698297e-06	3.0948683236905103e-06	3.198329428262999e-06	2.860371845751312e-06	2.2970968226824575e-06	2.371347780657137e-06	2.4832669396346314e-06
go	goes	"Do you go there?
Yes I "	goes there.	4.484097250193978e-05	1.9987082244673125e-05	2.0469765937984146e-05	1.7855741134553682e-05	1.6370573272676363e-05	1.66905697369657e-05	1.2104765422312388e-05	1.2434017965764115e-05	8.321312482924744e-06	6.846369918397008e-06	7.912147187501736e-06	6.229586271426039e-06	8.232946735612739e-06	8.086092710376155e-06	7.955418671675337e-06	7.932661901577376e-06	7.696859180820564e-06	9.039390874931995e-06	8.399438456763164e-06	8.592762014814069e-06
go	went	"Do you go there?
Yes I "	went there.	9.536383004160598e-05	3.815349433959151e-05	4.1330904423375614e-05	3.851733466338677e-05	3.723885432312576e-05	2.997179308295017e-05	1.7223193632768623e-05	2.1433191856582805e-05	1.3256682450446533e-05	1.4781036801044443e-05	1.286963030603753e-05	1.2192287537497274e-05	1.3603697728588786e-05	1.352911681351543e-05	1.1383724010253596e-05	1.0531910978291611e-05	1.2084875682679316e-05	1.0389820848407304e-05	1.020224632005314e-05	1.0334167503363764e-05
go	wented	"Do you go there?
Yes I "	wented there.	5.274747066626636e-05	1.7575133824720982e-05	1.4968840635750288e-05	1.3557784465471437e-05	1.2676546551422993e-05	9.004599178297212e-06	6.9213666999227525e-06	7.109532665102354e-06	4.573216870085161e-06	4.259417210050742e-06	4.244367460159992e-06	3.957407291939793e-06	3.5199733285177595e-06	3.3319707502717697e-06	2.8199997738435436e-06	2.71379684591011e-06	2.9846288687925457e-06	2.660035335111388e-06	2.4196201025006307e-06	2.5213045091732056e-06
eat	eat	"Do you eat this?
Yes I "	eat this.	8.90973048323455e-05	8.309422143308136e-05	6.003732899747169e-05	5.5197201921449356e-05	4.881568384007551e-05	3.436797305766959e-05	2.5369185702099156e-05	1.9172531816972576e-05	1.945383246493293e-05	1.5472830606692394e-05	1.744049495755462e-05	1.2165934701139728e-05	1.1260301259123176e-05	1.2319777852098923e-05	8.67777710785352e-06	9.1468194417151e-06	8.568950155070828e-06	8.522024624350403e-06	7.808575143523436e-06	7.830795614912253e-06
eat	eated	"Do you eat this?
Yes I "	eated this.	0.00012368393072392792	8.040686467817675e-05	5.0532953537185676e-05	3.427230391631989e-05	2.6947722290060483e-05	1.553356545021719e-05	1.6673682087760728e-05	1.546662300218789e-05	1.100911185858422e-05	1.0945895004018288e-05	9.673849641937219e-06	6.668281760842849e-06	7.118717348930659e-06	7.117561532747156e-06	6.214694318866047e-06	5.867736414681228e-06	5.729806919892629e-06	5.584123149067939e-06	5.387079454521881e-06	5.34246404034396e-06
eat	eats	"Do you eat this?
Yes I "	eats this.	7.074509873442973e-05	4.8642594871732094e-05	2.6541236366028897e-05	1.9091289990077105e-05	1.5949261978676077e-05	1.374544202311275e-05	1.1667944060415417e-05	1.1764228778095761e-05	9.460775193777712e-06	8.615812096953352e-06	9.827591081072265e-06	6.536461796713411e-06	7.1512671032299595e-06	7.997418075926058e-06	7.670363023256263e-06	6.8301959951592534e-06	6.685085281787906e-06	7.193773247612019e-06	6.506365783328268e-06	6.7078314411143465e-06
eat	ate	"Do you eat this?
Yes I "	ate this.	4.819048990611918e-05	6.826218062390883e-05	4.585559812160985e-05	2.9352650623574544e-05	1.8527620037881814e-05	8.873799288267037e-06	9.512418349307458e-06	7.73196438785817e-06	6.502216213751429e-06	8.090128517324047e-06	5.628457453591788e-06	3.4200420107784644e-06	4.018705264267434e-06	4.875130343862111e-06	3.626227680797456e-06	3.904987806890858e-06	4.0617351260152645e-06	3.7493947502298397e-06	3.702406919122344e-06	3.537424883385635e-06
eat	ated	"Do you eat this?
Yes I "	ated this.	2.187136487918906e-05	1.343830990663264e-05	9.739454223260205e-06	6.400641874885575e-06	5.8562324435721775e-06	2.8874436945140283e-06	3.117652871272488e-06	3.4667937901152377e-06	1.883606084144655e-06	2.90687340035826e-06	2.3083194567637597e-06	1.345478665371047e-06	1.6598158178264082e-06	1.486758738640977e-06	1.3158743665068566e-06	1.2578722892916023e-06	1.5735058317053092e-06	1.4133988012569414e-06	1.241028921109925e-06	1.195433052695686e-06
