go	go	"Did you go there?
Yes I "	go there.	6.114620343093217e-06	1.5953706717179255e-06	2.6199951435046387e-06	1.4565243304787145e-06	1.1606047962686714e-06	8.513810172416925e-07	4.0795197027894875e-07	4.1265656373449627e-07	3.8819746942901173e-07	2.560611722657313e-07	3.0700781354179674e-07	2.2615110880271536e-07	2.7981793770948116e-07	2.159175428081047e-07	2.1304934660903998e-07	2.347877465780357e-07	2.559052141304363e-07	2.2684826328500662e-07	2.4372586674796065e-07	2.469348587830211e-07
go	goed	"Did you go there?
Yes I "	goed there.	8.040444906024884e-05	3.0989813240012154e-05	4.690585895635498e-05	3.96544455725234e-05	2.71276885541738e-05	1.4320799285390725e-05	1.2997981684748083e-05	1.0976577186738723e-05	6.858751172937143e-06	6.4746536736493e-06	7.217835142607025e-06	4.893585507185587e-06	6.1791167809133185e-06	4.414421368892363e-06	3.73060148225098e-06	3.954361280496717e-06	3.603345324639425e-06	2.991169291514476e-06	3.04392312955315e-06	3.207772768594926e-06
go	goes	"Did you go there?
Yes I "	goes there.	4.576929374403941e-05	2.0915735149173997e-05	1.9497906578180846e-05	1.9045265617023688e-05	1.5651089294503134e-05	1.4759378245798871e-05	9.90889642101441e-06	9.924189877589622e-06	6.824894095795268e-06	5.645321001187161e-06	6.7140837624416845e-06	4.661047228182724e-06	6.294785331798873e-06	5.745616097859359e-06	5.798315896754502e-06	6.148000428159624e-06	5.857337858590957e-06	6.594668017593601e-06	6.108390683342197e-06	6.275469634905069e-06
go	went	"Did you go there?
Yes I "	went there.	0.00010182496043853462	4.091413211426698e-05	4.6404762542806566e-05	4.777998159018656e-05	4.6520593362705163e-05	3.510454795711363e-05	2.006908198382007e-05	2.3784446360271733e-05	1.530911276859115e-05	1.7449469699689264e-05	1.5780435508834973e-05	1.4140354778646724e-05	1.4205807853310643e-05	1.353020396284895e-05	1.2230411736406191e-05	1.1229166223832484e-05	1.356074812974839e-05	1.1633022571307569e-05	1.1190300331994271e-05	1.1365011990468096e-05
go	wented	"Did you go there?
Yes I "	wented there.	5.638582782315401e-05	1.9338403338527616e-05	1.8719711382194266e-05	1.8461287254467607e-05	1.663940990207872e-05	1.135525220282337e-05	8.614295438746922e-06	8.273062121588737e-06	5.031169469778736e-06	5.192231204394678e-06	4.931973535349243e-06	4.369997744409678e-06	3.964043154761991e-06	3.6815588752385033e-06	3.012915764581218e-06	2.9803062867965005e-06	3.4186948028036568e-06	3.0256005819258767e-06	2.7303686162364707e-06	2.8334114100895627e-06
eat	eat	"Did you eat this?
Yes I "	eat this.	9.338995490300779e-05	8.681812081097935e-05	6.113351507034774e-05	5.0635239555655666e-05	4.298069385792284e-05	2.797008892230224e-05	1.9197242788019746e-05	1.4912517902606247e-05	1.4324506992124952e-05	1.2655405953410082e-05	1.3200320912195215e-05	9.253651872616805e-06	8.304239296800612e-06	8.228272539175427e-06	5.945525723897542e-06	6.268824715031466e-06	5.7784770130335046e-06	5.659461749019101e-06	5.07243142540877e-06	5.112406067079671e-06
eat	eated	"Did you eat this?
Yes I "	eated this.	0.00013292936879831055	9.031200534082018e-05	5.707295834630107e-05	3.9372548902368486e-05	3.079786013889437e-05	1.5924431712240523e-05	1.6875168815507397e-05	1.7256067167181754e-05	1.0563826890575001e-05	1.1763290103772306e-05	1.091324929802795e-05	7.508954543785269e-06	7.597856210850296e-06	7.078542087886793e-06	6.473781165065399e-06	6.0639924110243255e-06	6.064252071761682e-06	5.583685757907612e-06	5.459185634511717e-06	5.35247742542803e-06
eat	eats	"Did you eat this?
Yes I "	eats this.	7.216388136536504e-05	5.001305847448142e-05	2.4195766551808145e-05	1.670234814810101e-05	1.3717607240929889e-05	1.0942427100720428e-05	8.776287965398902e-06	9.193042842525756e-06	7.292518830581685e-06	7.0566606306480635e-06	8.01932045154293e-06	5.776046691607917e-06	5.7639897477201885e-06	5.752107199441525e-06	5.743539759350824e-06	5.31359789116929e-06	5.101340775581775e-06	5.183491263475541e-06	4.653039619976577e-06	4.842309939097807e-06
eat	ate	"Did you eat this?
Yes I "	ate this.	4.888198115319634e-05	7.073477900121361e-05	4.827797844579133e-05	2.943381089911175e-05	1.91733139824161e-05	9.68662425293587e-06	9.45484142296967e-06	6.725168721762505e-06	6.025767258203511e-06	7.53659836997637e-06	5.277241295213268e-06	3.1071050822599013e-06	3.714616203372619e-06	4.178467103580867e-06	3.1359168512305282e-06	3.4452127692929935e-06	4.1232451811386755e-06	3.2457672697698103e-06	3.1515042261768636e-06	2.9271853350110177e-06
eat	ated	"Did you eat this?
Yes I "	ated this.	2.3320168717570294e-05	1.4392269501210345e-05	1.0337694220652338e-05	7.077214225622204e-06	6.3518739352730336e-06	3.316135916975327e-06	3.4109148145944346e-06	3.682697600500736e-06	1.9103748248501993e-06	3.543692779809741e-06	2.9222282288780357e-06	1.5763512427232247e-06	1.8191535294439136e-06	1.5905825989648292e-06	1.4538262197068736e-06	1.350661809359129e-06	1.8868115887471502e-06	1.6133309183411864e-06	1.4106113894740702e-06	1.3349379912597215e-06
